"X_COORD","Y_COORD","HABITAT"
446776,3960467,0
446781,3960467,0
446786,3960467,0
446791,3960467,0
446796,3960467,0
446801,3960467,0
446806,3960467,0
446811,3960467,0
446816,3960467,0
446821,3960467,0
446826,3960467,0
446831,3960467,0
446836,3960467,0
446841,3960467,0
446846,3960467,0
446851,3960467,0
446856,3960467,0
446861,3960467,0
446866,3960467,0
446871,3960467,0
446876,3960467,0
446881,3960467,0
446886,3960467,0
446891,3960467,0
446896,3960467,0
446901,3960467,0
446906,3960467,0
446911,3960467,0
446916,3960467,0
446381,3960472,0
446386,3960472,0
446391,3960472,0
446396,3960472,0
446401,3960472,0
446406,3960472,0
446411,3960472,0
446416,3960472,0
446421,3960472,0
446426,3960472,0
446431,3960472,0
446436,3960472,0
446441,3960472,0
446446,3960472,0
446451,3960472,0
446456,3960472,0
446461,3960472,0
446466,3960472,0
446471,3960472,0
446476,3960472,0
446481,3960472,0
446486,3960472,0
446491,3960472,0
446496,3960472,0
446501,3960472,0
446506,3960472,0
446511,3960472,0
446516,3960472,0
446521,3960472,0
446526,3960472,0
446531,3960472,1
446536,3960472,1
446541,3960472,1
446546,3960472,1
446551,3960472,1
446556,3960472,1
446561,3960472,1
446566,3960472,1
446571,3960472,1
446576,3960472,1
446581,3960472,1
446586,3960472,1
446591,3960472,1
446596,3960472,1
446601,3960472,1
446606,3960472,1
446611,3960472,1
446616,3960472,1
446621,3960472,1
446626,3960472,1
446631,3960472,1
446636,3960472,1
446641,3960472,1
446646,3960472,1
446651,3960472,1
446656,3960472,1
446661,3960472,1
446666,3960472,1
446671,3960472,1
446676,3960472,1
446681,3960472,1
446686,3960472,1
446691,3960472,1
446696,3960472,1
446701,3960472,1
446706,3960472,1
446711,3960472,1
446716,3960472,1
446721,3960472,1
446726,3960472,1
446731,3960472,1
446736,3960472,1
446741,3960472,1
446746,3960472,1
446751,3960472,1
446756,3960472,1
446761,3960472,1
446766,3960472,1
446771,3960472,1
446776,3960472,0
446781,3960472,0
446786,3960472,0
446791,3960472,0
446796,3960472,0
446801,3960472,0
446806,3960472,0
446811,3960472,0
446816,3960472,0
446821,3960472,0
446826,3960472,0
446831,3960472,0
446836,3960472,0
446841,3960472,0
446846,3960472,0
446851,3960472,0
446856,3960472,0
446861,3960472,0
446866,3960472,0
446871,3960472,0
446876,3960472,0
446881,3960472,0
446886,3960472,0
446891,3960472,0
446896,3960472,0
446901,3960472,0
446906,3960472,0
446911,3960472,0
446916,3960472,0
446381,3960477,0
446386,3960477,0
446391,3960477,0
446396,3960477,0
446401,3960477,0
446406,3960477,0
446411,3960477,0
446416,3960477,0
446421,3960477,0
446426,3960477,0
446431,3960477,0
446436,3960477,0
446441,3960477,0
446446,3960477,0
446451,3960477,0
446456,3960477,0
446461,3960477,0
446466,3960477,0
446471,3960477,0
446476,3960477,0
446481,3960477,0
446486,3960477,0
446491,3960477,0
446496,3960477,0
446501,3960477,0
446506,3960477,0
446511,3960477,0
446516,3960477,0
446521,3960477,0
446526,3960477,1
446531,3960477,1
446536,3960477,1
446541,3960477,1
446546,3960477,1
446551,3960477,1
446556,3960477,1
446561,3960477,1
446566,3960477,1
446571,3960477,1
446576,3960477,1
446581,3960477,1
446586,3960477,1
446591,3960477,1
446596,3960477,1
446601,3960477,1
446606,3960477,1
446611,3960477,1
446616,3960477,1
446621,3960477,1
446626,3960477,1
446631,3960477,1
446636,3960477,1
446641,3960477,1
446646,3960477,1
446651,3960477,1
446656,3960477,1
446661,3960477,1
446666,3960477,1
446671,3960477,1
446676,3960477,1
446681,3960477,1
446686,3960477,1
446691,3960477,1
446696,3960477,1
446701,3960477,1
446706,3960477,1
446711,3960477,1
446716,3960477,1
446721,3960477,1
446726,3960477,1
446731,3960477,1
446736,3960477,1
446741,3960477,1
446746,3960477,1
446751,3960477,1
446756,3960477,1
446761,3960477,1
446766,3960477,1
446771,3960477,1
446776,3960477,1
446781,3960477,1
446786,3960477,0
446791,3960477,0
446796,3960477,0
446801,3960477,0
446806,3960477,0
446811,3960477,0
446816,3960477,0
446821,3960477,0
446826,3960477,0
446831,3960477,0
446836,3960477,0
446841,3960477,0
446846,3960477,0
446851,3960477,0
446856,3960477,0
446861,3960477,0
446866,3960477,0
446871,3960477,0
446876,3960477,0
446881,3960477,0
446886,3960477,0
446891,3960477,0
446896,3960477,0
446901,3960477,0
446906,3960477,0
446911,3960477,0
446916,3960477,0
446381,3960482,0
446386,3960482,0
446391,3960482,0
446396,3960482,0
446401,3960482,0
446406,3960482,0
446411,3960482,0
446416,3960482,0
446421,3960482,0
446426,3960482,0
446431,3960482,0
446436,3960482,0
446441,3960482,0
446446,3960482,0
446451,3960482,0
446456,3960482,0
446461,3960482,0
446466,3960482,0
446471,3960482,0
446476,3960482,0
446481,3960482,0
446486,3960482,0
446491,3960482,0
446496,3960482,0
446501,3960482,0
446506,3960482,0
446511,3960482,0
446516,3960482,0
446521,3960482,0
446526,3960482,1
446531,3960482,1
446536,3960482,1
446541,3960482,1
446546,3960482,1
446551,3960482,1
446556,3960482,1
446561,3960482,1
446566,3960482,1
446571,3960482,1
446576,3960482,1
446581,3960482,1
446586,3960482,1
446591,3960482,1
446596,3960482,1
446601,3960482,1
446606,3960482,1
446611,3960482,1
446616,3960482,1
446621,3960482,1
446626,3960482,1
446631,3960482,1
446636,3960482,1
446641,3960482,1
446646,3960482,1
446651,3960482,1
446656,3960482,1
446661,3960482,1
446666,3960482,1
446671,3960482,1
446676,3960482,1
446681,3960482,1
446686,3960482,1
446691,3960482,1
446696,3960482,1
446701,3960482,1
446706,3960482,1
446711,3960482,1
446716,3960482,1
446721,3960482,1
446726,3960482,1
446731,3960482,1
446736,3960482,1
446741,3960482,1
446746,3960482,1
446751,3960482,1
446756,3960482,1
446761,3960482,1
446766,3960482,1
446771,3960482,1
446776,3960482,1
446781,3960482,1
446786,3960482,1
446791,3960482,0
446796,3960482,0
446801,3960482,0
446806,3960482,0
446811,3960482,0
446816,3960482,0
446821,3960482,0
446826,3960482,0
446831,3960482,0
446836,3960482,0
446841,3960482,0
446846,3960482,0
446851,3960482,0
446856,3960482,0
446861,3960482,0
446866,3960482,0
446871,3960482,0
446876,3960482,0
446881,3960482,0
446886,3960482,0
446891,3960482,0
446896,3960482,0
446901,3960482,0
446906,3960482,0
446911,3960482,0
446916,3960482,0
446381,3960487,0
446386,3960487,0
446391,3960487,0
446396,3960487,0
446401,3960487,0
446406,3960487,0
446411,3960487,0
446416,3960487,0
446421,3960487,0
446426,3960487,0
446431,3960487,0
446436,3960487,0
446441,3960487,0
446446,3960487,0
446451,3960487,0
446456,3960487,0
446461,3960487,0
446466,3960487,0
446471,3960487,0
446476,3960487,0
446481,3960487,0
446486,3960487,0
446491,3960487,0
446496,3960487,0
446501,3960487,0
446506,3960487,0
446511,3960487,0
446516,3960487,0
446521,3960487,1
446526,3960487,1
446531,3960487,1
446536,3960487,1
446541,3960487,1
446546,3960487,1
446551,3960487,1
446556,3960487,1
446561,3960487,1
446566,3960487,1
446571,3960487,1
446576,3960487,1
446581,3960487,1
446586,3960487,1
446591,3960487,1
446596,3960487,1
446601,3960487,1
446606,3960487,1
446611,3960487,1
446616,3960487,1
446621,3960487,1
446626,3960487,1
446631,3960487,1
446636,3960487,1
446641,3960487,1
446646,3960487,1
446651,3960487,1
446656,3960487,1
446661,3960487,1
446666,3960487,1
446671,3960487,1
446676,3960487,1
446681,3960487,1
446686,3960487,1
446691,3960487,1
446696,3960487,1
446701,3960487,1
446706,3960487,1
446711,3960487,1
446716,3960487,1
446721,3960487,1
446726,3960487,1
446731,3960487,1
446736,3960487,1
446741,3960487,1
446746,3960487,1
446751,3960487,1
446756,3960487,1
446761,3960487,1
446766,3960487,1
446771,3960487,1
446776,3960487,1
446781,3960487,1
446786,3960487,1
446791,3960487,1
446796,3960487,1
446801,3960487,0
446806,3960487,0
446811,3960487,0
446816,3960487,0
446821,3960487,0
446826,3960487,0
446831,3960487,0
446836,3960487,0
446841,3960487,0
446846,3960487,0
446851,3960487,0
446856,3960487,0
446861,3960487,0
446866,3960487,0
446871,3960487,0
446876,3960487,0
446881,3960487,0
446886,3960487,0
446891,3960487,0
446896,3960487,0
446901,3960487,0
446906,3960487,0
446911,3960487,0
446916,3960487,0
446381,3960492,0
446386,3960492,0
446391,3960492,0
446396,3960492,0
446401,3960492,0
446406,3960492,0
446411,3960492,0
446416,3960492,0
446421,3960492,0
446426,3960492,0
446431,3960492,0
446436,3960492,0
446441,3960492,0
446446,3960492,0
446451,3960492,0
446456,3960492,0
446461,3960492,0
446466,3960492,0
446471,3960492,0
446476,3960492,0
446481,3960492,0
446486,3960492,0
446491,3960492,0
446496,3960492,0
446501,3960492,0
446506,3960492,0
446511,3960492,1
446516,3960492,1
446521,3960492,1
446526,3960492,1
446531,3960492,1
446536,3960492,1
446541,3960492,1
446546,3960492,1
446551,3960492,1
446556,3960492,1
446561,3960492,1
446566,3960492,1
446571,3960492,1
446576,3960492,1
446581,3960492,1
446586,3960492,1
446591,3960492,1
446596,3960492,1
446601,3960492,1
446606,3960492,1
446611,3960492,1
446616,3960492,1
446621,3960492,1
446626,3960492,1
446631,3960492,1
446636,3960492,1
446641,3960492,1
446646,3960492,1
446651,3960492,1
446656,3960492,1
446661,3960492,1
446666,3960492,1
446671,3960492,1
446676,3960492,1
446681,3960492,1
446686,3960492,1
446691,3960492,1
446696,3960492,1
446701,3960492,1
446706,3960492,1
446711,3960492,1
446716,3960492,1
446721,3960492,1
446726,3960492,1
446731,3960492,1
446736,3960492,1
446741,3960492,1
446746,3960492,1
446751,3960492,1
446756,3960492,1
446761,3960492,1
446766,3960492,1
446771,3960492,1
446776,3960492,1
446781,3960492,1
446786,3960492,1
446791,3960492,1
446796,3960492,1
446801,3960492,1
446806,3960492,1
446811,3960492,0
446816,3960492,0
446821,3960492,0
446826,3960492,0
446831,3960492,0
446836,3960492,0
446841,3960492,0
446846,3960492,0
446851,3960492,0
446856,3960492,0
446861,3960492,0
446866,3960492,0
446871,3960492,0
446876,3960492,0
446881,3960492,0
446886,3960492,0
446891,3960492,0
446896,3960492,0
446901,3960492,0
446906,3960492,0
446911,3960492,0
446916,3960492,0
446381,3960497,0
446386,3960497,0
446391,3960497,0
446396,3960497,0
446401,3960497,0
446406,3960497,0
446411,3960497,0
446416,3960497,0
446421,3960497,0
446426,3960497,0
446431,3960497,0
446436,3960497,0
446441,3960497,0
446446,3960497,0
446451,3960497,0
446456,3960497,0
446461,3960497,0
446466,3960497,0
446471,3960497,0
446476,3960497,0
446481,3960497,0
446486,3960497,0
446491,3960497,0
446496,3960497,0
446501,3960497,0
446506,3960497,0
446511,3960497,1
446516,3960497,1
446521,3960497,1
446526,3960497,1
446531,3960497,1
446536,3960497,1
446541,3960497,1
446546,3960497,1
446551,3960497,1
446556,3960497,1
446561,3960497,1
446566,3960497,1
446571,3960497,1
446576,3960497,1
446581,3960497,1
446586,3960497,1
446591,3960497,1
446596,3960497,1
446601,3960497,1
446606,3960497,1
446611,3960497,1
446616,3960497,1
446621,3960497,1
446626,3960497,1
446631,3960497,1
446636,3960497,1
446641,3960497,1
446646,3960497,1
446651,3960497,1
446656,3960497,1
446661,3960497,1
446666,3960497,1
446671,3960497,1
446676,3960497,1
446681,3960497,1
446686,3960497,1
446691,3960497,1
446696,3960497,1
446701,3960497,1
446706,3960497,1
446711,3960497,1
446716,3960497,1
446721,3960497,1
446726,3960497,1
446731,3960497,1
446736,3960497,1
446741,3960497,1
446746,3960497,1
446751,3960497,1
446756,3960497,1
446761,3960497,1
446766,3960497,1
446771,3960497,1
446776,3960497,1
446781,3960497,1
446786,3960497,1
446791,3960497,1
446796,3960497,1
446801,3960497,1
446806,3960497,1
446811,3960497,0
446816,3960497,0
446821,3960497,0
446826,3960497,0
446831,3960497,0
446836,3960497,0
446841,3960497,0
446846,3960497,0
446851,3960497,0
446856,3960497,0
446861,3960497,0
446866,3960497,0
446871,3960497,0
446876,3960497,0
446881,3960497,0
446886,3960497,0
446891,3960497,0
446896,3960497,0
446901,3960497,0
446906,3960497,0
446911,3960497,0
446916,3960497,0
446381,3960502,0
446386,3960502,0
446391,3960502,0
446396,3960502,0
446401,3960502,0
446406,3960502,0
446411,3960502,0
446416,3960502,0
446421,3960502,0
446426,3960502,0
446431,3960502,0
446436,3960502,0
446441,3960502,0
446446,3960502,0
446451,3960502,0
446456,3960502,0
446461,3960502,0
446466,3960502,0
446471,3960502,0
446476,3960502,0
446481,3960502,0
446486,3960502,0
446491,3960502,0
446496,3960502,0
446501,3960502,0
446506,3960502,1
446511,3960502,1
446516,3960502,1
446521,3960502,1
446526,3960502,1
446531,3960502,1
446536,3960502,1
446541,3960502,1
446546,3960502,1
446551,3960502,1
446556,3960502,1
446561,3960502,1
446566,3960502,1
446571,3960502,1
446576,3960502,1
446581,3960502,1
446586,3960502,1
446591,3960502,1
446596,3960502,1
446601,3960502,1
446606,3960502,1
446611,3960502,1
446616,3960502,1
446621,3960502,1
446626,3960502,1
446631,3960502,1
446636,3960502,1
446641,3960502,1
446646,3960502,1
446651,3960502,1
446656,3960502,1
446661,3960502,1
446666,3960502,1
446671,3960502,1
446676,3960502,1
446681,3960502,1
446686,3960502,1
446691,3960502,1
446696,3960502,1
446701,3960502,1
446706,3960502,1
446711,3960502,1
446716,3960502,1
446721,3960502,1
446726,3960502,1
446731,3960502,1
446736,3960502,1
446741,3960502,1
446746,3960502,1
446751,3960502,1
446756,3960502,1
446761,3960502,1
446766,3960502,1
446771,3960502,1
446776,3960502,1
446781,3960502,1
446786,3960502,1
446791,3960502,1
446796,3960502,1
446801,3960502,1
446806,3960502,1
446811,3960502,1
446816,3960502,0
446821,3960502,0
446826,3960502,0
446831,3960502,0
446836,3960502,0
446841,3960502,0
446846,3960502,0
446851,3960502,0
446856,3960502,0
446861,3960502,0
446866,3960502,0
446871,3960502,0
446876,3960502,0
446881,3960502,0
446886,3960502,0
446891,3960502,0
446896,3960502,0
446901,3960502,0
446906,3960502,0
446911,3960502,0
446916,3960502,0
446381,3960507,0
446386,3960507,0
446391,3960507,0
446396,3960507,0
446401,3960507,0
446406,3960507,0
446411,3960507,0
446416,3960507,0
446421,3960507,0
446426,3960507,0
446431,3960507,0
446436,3960507,0
446441,3960507,0
446446,3960507,0
446451,3960507,0
446456,3960507,0
446461,3960507,0
446466,3960507,0
446471,3960507,0
446476,3960507,0
446481,3960507,0
446486,3960507,0
446491,3960507,0
446496,3960507,0
446501,3960507,0
446506,3960507,1
446511,3960507,1
446516,3960507,1
446521,3960507,1
446526,3960507,1
446531,3960507,1
446536,3960507,1
446541,3960507,1
446546,3960507,1
446551,3960507,1
446556,3960507,1
446561,3960507,1
446566,3960507,1
446571,3960507,1
446576,3960507,1
446581,3960507,1
446586,3960507,1
446591,3960507,1
446596,3960507,1
446601,3960507,1
446606,3960507,1
446611,3960507,1
446616,3960507,1
446621,3960507,1
446626,3960507,1
446631,3960507,1
446636,3960507,1
446641,3960507,1
446646,3960507,1
446651,3960507,1
446656,3960507,1
446661,3960507,1
446666,3960507,1
446671,3960507,1
446676,3960507,1
446681,3960507,1
446686,3960507,1
446691,3960507,1
446696,3960507,1
446701,3960507,1
446706,3960507,1
446711,3960507,1
446716,3960507,1
446721,3960507,1
446726,3960507,1
446731,3960507,1
446736,3960507,1
446741,3960507,1
446746,3960507,1
446751,3960507,1
446756,3960507,1
446761,3960507,1
446766,3960507,1
446771,3960507,1
446776,3960507,1
446781,3960507,1
446786,3960507,1
446791,3960507,1
446796,3960507,1
446801,3960507,1
446806,3960507,1
446811,3960507,1
446816,3960507,1
446821,3960507,0
446826,3960507,0
446831,3960507,0
446836,3960507,0
446841,3960507,0
446846,3960507,0
446851,3960507,0
446856,3960507,0
446861,3960507,0
446866,3960507,0
446871,3960507,0
446876,3960507,0
446881,3960507,0
446886,3960507,0
446891,3960507,0
446896,3960507,0
446901,3960507,0
446906,3960507,0
446911,3960507,0
446916,3960507,0
446381,3960512,0
446386,3960512,0
446391,3960512,0
446396,3960512,0
446401,3960512,0
446406,3960512,0
446411,3960512,0
446416,3960512,0
446421,3960512,0
446426,3960512,0
446431,3960512,0
446436,3960512,0
446441,3960512,0
446446,3960512,0
446451,3960512,0
446456,3960512,0
446461,3960512,0
446466,3960512,0
446471,3960512,0
446476,3960512,0
446481,3960512,0
446486,3960512,0
446491,3960512,0
446496,3960512,0
446501,3960512,0
446506,3960512,1
446511,3960512,1
446516,3960512,1
446521,3960512,1
446526,3960512,1
446531,3960512,1
446536,3960512,1
446541,3960512,1
446546,3960512,1
446551,3960512,1
446556,3960512,1
446561,3960512,1
446566,3960512,1
446571,3960512,1
446576,3960512,1
446581,3960512,1
446586,3960512,1
446591,3960512,1
446596,3960512,1
446601,3960512,1
446606,3960512,1
446611,3960512,1
446616,3960512,1
446621,3960512,1
446626,3960512,1
446631,3960512,1
446636,3960512,1
446641,3960512,1
446646,3960512,1
446651,3960512,1
446656,3960512,1
446661,3960512,1
446666,3960512,1
446671,3960512,1
446676,3960512,1
446681,3960512,1
446686,3960512,1
446691,3960512,1
446696,3960512,1
446701,3960512,1
446706,3960512,1
446711,3960512,1
446716,3960512,1
446721,3960512,1
446726,3960512,1
446731,3960512,1
446736,3960512,1
446741,3960512,1
446746,3960512,1
446751,3960512,1
446756,3960512,1
446761,3960512,1
446766,3960512,1
446771,3960512,1
446776,3960512,1
446781,3960512,1
446786,3960512,1
446791,3960512,1
446796,3960512,1
446801,3960512,1
446806,3960512,1
446811,3960512,1
446816,3960512,1
446821,3960512,0
446826,3960512,0
446831,3960512,0
446836,3960512,0
446841,3960512,0
446846,3960512,0
446851,3960512,0
446856,3960512,0
446861,3960512,0
446866,3960512,0
446871,3960512,0
446876,3960512,0
446881,3960512,0
446886,3960512,0
446891,3960512,0
446896,3960512,0
446901,3960512,0
446906,3960512,0
446911,3960512,0
446916,3960512,0
446381,3960517,0
446386,3960517,0
446391,3960517,0
446396,3960517,0
446401,3960517,0
446406,3960517,0
446411,3960517,0
446416,3960517,0
446421,3960517,0
446426,3960517,0
446431,3960517,0
446436,3960517,0
446441,3960517,0
446446,3960517,0
446451,3960517,0
446456,3960517,0
446461,3960517,0
446466,3960517,0
446471,3960517,0
446476,3960517,0
446481,3960517,0
446486,3960517,0
446491,3960517,0
446496,3960517,0
446501,3960517,0
446506,3960517,1
446511,3960517,1
446516,3960517,1
446521,3960517,1
446526,3960517,1
446531,3960517,1
446536,3960517,1
446541,3960517,1
446546,3960517,1
446551,3960517,1
446556,3960517,1
446561,3960517,1
446566,3960517,1
446571,3960517,1
446576,3960517,1
446581,3960517,1
446586,3960517,1
446591,3960517,1
446596,3960517,1
446601,3960517,1
446606,3960517,1
446611,3960517,1
446616,3960517,1
446621,3960517,1
446626,3960517,1
446631,3960517,1
446636,3960517,1
446641,3960517,1
446646,3960517,1
446651,3960517,1
446656,3960517,1
446661,3960517,1
446666,3960517,1
446671,3960517,1
446676,3960517,1
446681,3960517,1
446686,3960517,1
446691,3960517,1
446696,3960517,1
446701,3960517,1
446706,3960517,1
446711,3960517,1
446716,3960517,1
446721,3960517,1
446726,3960517,1
446731,3960517,1
446736,3960517,1
446741,3960517,1
446746,3960517,1
446751,3960517,1
446756,3960517,1
446761,3960517,1
446766,3960517,1
446771,3960517,1
446776,3960517,1
446781,3960517,1
446786,3960517,1
446791,3960517,1
446796,3960517,1
446801,3960517,1
446806,3960517,1
446811,3960517,1
446816,3960517,1
446821,3960517,0
446826,3960517,0
446831,3960517,0
446836,3960517,0
446841,3960517,0
446846,3960517,0
446851,3960517,0
446856,3960517,0
446861,3960517,0
446866,3960517,0
446871,3960517,0
446876,3960517,0
446881,3960517,0
446886,3960517,0
446891,3960517,0
446896,3960517,0
446901,3960517,0
446906,3960517,0
446911,3960517,0
446916,3960517,0
446381,3960522,0
446386,3960522,0
446391,3960522,0
446396,3960522,0
446401,3960522,0
446406,3960522,0
446411,3960522,0
446416,3960522,0
446421,3960522,0
446426,3960522,0
446431,3960522,0
446436,3960522,0
446441,3960522,0
446446,3960522,0
446451,3960522,0
446456,3960522,0
446461,3960522,0
446466,3960522,0
446471,3960522,0
446476,3960522,0
446481,3960522,0
446486,3960522,0
446491,3960522,0
446496,3960522,0
446501,3960522,0
446506,3960522,1
446511,3960522,1
446516,3960522,1
446521,3960522,1
446526,3960522,1
446531,3960522,1
446536,3960522,1
446541,3960522,1
446546,3960522,1
446551,3960522,1
446556,3960522,1
446561,3960522,1
446566,3960522,1
446571,3960522,1
446576,3960522,1
446581,3960522,1
446586,3960522,1
446591,3960522,1
446596,3960522,1
446601,3960522,1
446606,3960522,1
446611,3960522,1
446616,3960522,1
446621,3960522,1
446626,3960522,1
446631,3960522,1
446636,3960522,1
446641,3960522,1
446646,3960522,1
446651,3960522,1
446656,3960522,1
446661,3960522,1
446666,3960522,1
446671,3960522,1
446676,3960522,1
446681,3960522,1
446686,3960522,1
446691,3960522,1
446696,3960522,1
446701,3960522,1
446706,3960522,1
446711,3960522,1
446716,3960522,1
446721,3960522,1
446726,3960522,1
446731,3960522,1
446736,3960522,1
446741,3960522,1
446746,3960522,1
446751,3960522,1
446756,3960522,1
446761,3960522,1
446766,3960522,1
446771,3960522,1
446776,3960522,1
446781,3960522,1
446786,3960522,1
446791,3960522,1
446796,3960522,1
446801,3960522,1
446806,3960522,1
446811,3960522,1
446816,3960522,1
446821,3960522,1
446826,3960522,0
446831,3960522,0
446836,3960522,0
446841,3960522,0
446846,3960522,0
446851,3960522,0
446856,3960522,0
446861,3960522,0
446866,3960522,0
446871,3960522,0
446876,3960522,0
446881,3960522,0
446886,3960522,0
446891,3960522,0
446896,3960522,0
446901,3960522,0
446906,3960522,0
446911,3960522,0
446916,3960522,0
446381,3960527,0
446386,3960527,0
446391,3960527,0
446396,3960527,0
446401,3960527,0
446406,3960527,0
446411,3960527,0
446416,3960527,0
446421,3960527,0
446426,3960527,0
446431,3960527,0
446436,3960527,0
446441,3960527,0
446446,3960527,0
446451,3960527,0
446456,3960527,0
446461,3960527,0
446466,3960527,0
446471,3960527,0
446476,3960527,0
446481,3960527,0
446486,3960527,0
446491,3960527,0
446496,3960527,0
446501,3960527,0
446506,3960527,1
446511,3960527,1
446516,3960527,1
446521,3960527,1
446526,3960527,1
446531,3960527,1
446536,3960527,1
446541,3960527,1
446546,3960527,1
446551,3960527,1
446556,3960527,1
446561,3960527,1
446566,3960527,1
446571,3960527,1
446576,3960527,1
446581,3960527,1
446586,3960527,1
446591,3960527,1
446596,3960527,1
446601,3960527,1
446606,3960527,1
446611,3960527,1
446616,3960527,1
446621,3960527,1
446626,3960527,1
446631,3960527,1
446636,3960527,1
446641,3960527,1
446646,3960527,1
446651,3960527,1
446656,3960527,1
446661,3960527,1
446666,3960527,1
446671,3960527,1
446676,3960527,1
446681,3960527,1
446686,3960527,1
446691,3960527,1
446696,3960527,1
446701,3960527,1
446706,3960527,1
446711,3960527,1
446716,3960527,1
446721,3960527,1
446726,3960527,1
446731,3960527,1
446736,3960527,1
446741,3960527,1
446746,3960527,1
446751,3960527,1
446756,3960527,1
446761,3960527,1
446766,3960527,1
446771,3960527,1
446776,3960527,1
446781,3960527,1
446786,3960527,1
446791,3960527,1
446796,3960527,1
446801,3960527,1
446806,3960527,1
446811,3960527,1
446816,3960527,1
446821,3960527,1
446826,3960527,0
446831,3960527,0
446836,3960527,0
446841,3960527,0
446846,3960527,0
446851,3960527,0
446856,3960527,0
446861,3960527,0
446866,3960527,0
446871,3960527,0
446876,3960527,0
446881,3960527,0
446886,3960527,0
446891,3960527,0
446896,3960527,0
446901,3960527,0
446906,3960527,0
446911,3960527,0
446916,3960527,0
446381,3960532,0
446386,3960532,0
446391,3960532,0
446396,3960532,0
446401,3960532,0
446406,3960532,0
446411,3960532,0
446416,3960532,0
446421,3960532,0
446426,3960532,0
446431,3960532,0
446436,3960532,0
446441,3960532,0
446446,3960532,0
446451,3960532,0
446456,3960532,0
446461,3960532,0
446466,3960532,0
446471,3960532,0
446476,3960532,0
446481,3960532,0
446486,3960532,0
446491,3960532,0
446496,3960532,0
446501,3960532,0
446506,3960532,0
446511,3960532,1
446516,3960532,1
446521,3960532,1
446526,3960532,1
446531,3960532,1
446536,3960532,1
446541,3960532,1
446546,3960532,1
446551,3960532,1
446556,3960532,1
446561,3960532,1
446566,3960532,1
446571,3960532,1
446576,3960532,1
446581,3960532,1
446586,3960532,1
446591,3960532,1
446596,3960532,1
446601,3960532,1
446606,3960532,1
446611,3960532,1
446616,3960532,1
446621,3960532,1
446626,3960532,1
446631,3960532,1
446636,3960532,1
446641,3960532,1
446646,3960532,1
446651,3960532,1
446656,3960532,1
446661,3960532,1
446666,3960532,1
446671,3960532,1
446676,3960532,1
446681,3960532,1
446686,3960532,1
446691,3960532,1
446696,3960532,1
446701,3960532,1
446706,3960532,1
446711,3960532,1
446716,3960532,1
446721,3960532,1
446726,3960532,1
446731,3960532,1
446736,3960532,1
446741,3960532,1
446746,3960532,1
446751,3960532,1
446756,3960532,1
446761,3960532,1
446766,3960532,1
446771,3960532,1
446776,3960532,1
446781,3960532,1
446786,3960532,1
446791,3960532,1
446796,3960532,1
446801,3960532,1
446806,3960532,1
446811,3960532,1
446816,3960532,1
446821,3960532,1
446826,3960532,0
446831,3960532,0
446836,3960532,0
446841,3960532,0
446846,3960532,0
446851,3960532,0
446856,3960532,0
446861,3960532,0
446866,3960532,0
446871,3960532,0
446876,3960532,0
446881,3960532,0
446886,3960532,0
446891,3960532,0
446896,3960532,0
446901,3960532,0
446906,3960532,0
446911,3960532,0
446916,3960532,0
446381,3960537,0
446386,3960537,0
446391,3960537,0
446396,3960537,0
446401,3960537,0
446406,3960537,0
446411,3960537,0
446416,3960537,0
446421,3960537,0
446426,3960537,0
446431,3960537,0
446436,3960537,0
446441,3960537,0
446446,3960537,0
446451,3960537,0
446456,3960537,0
446461,3960537,0
446466,3960537,0
446471,3960537,0
446476,3960537,0
446481,3960537,0
446486,3960537,0
446491,3960537,0
446496,3960537,0
446501,3960537,0
446506,3960537,0
446511,3960537,1
446516,3960537,1
446521,3960537,1
446526,3960537,1
446531,3960537,1
446536,3960537,1
446541,3960537,1
446546,3960537,1
446551,3960537,1
446556,3960537,1
446561,3960537,1
446566,3960537,1
446571,3960537,1
446576,3960537,1
446581,3960537,1
446586,3960537,1
446591,3960537,1
446596,3960537,1
446601,3960537,1
446606,3960537,1
446611,3960537,1
446616,3960537,1
446621,3960537,1
446626,3960537,1
446631,3960537,1
446636,3960537,1
446641,3960537,1
446646,3960537,1
446651,3960537,1
446656,3960537,1
446661,3960537,1
446666,3960537,1
446671,3960537,1
446676,3960537,1
446681,3960537,1
446686,3960537,1
446691,3960537,1
446696,3960537,1
446701,3960537,1
446706,3960537,1
446711,3960537,1
446716,3960537,1
446721,3960537,1
446726,3960537,1
446731,3960537,1
446736,3960537,1
446741,3960537,1
446746,3960537,1
446751,3960537,1
446756,3960537,1
446761,3960537,1
446766,3960537,1
446771,3960537,1
446776,3960537,1
446781,3960537,1
446786,3960537,1
446791,3960537,1
446796,3960537,1
446801,3960537,1
446806,3960537,1
446811,3960537,1
446816,3960537,1
446821,3960537,1
446826,3960537,1
446831,3960537,0
446836,3960537,0
446841,3960537,0
446846,3960537,0
446851,3960537,0
446856,3960537,0
446861,3960537,0
446866,3960537,0
446871,3960537,0
446876,3960537,0
446881,3960537,0
446886,3960537,0
446891,3960537,0
446896,3960537,0
446901,3960537,0
446906,3960537,0
446911,3960537,0
446916,3960537,0
446381,3960542,0
446386,3960542,0
446391,3960542,0
446396,3960542,0
446401,3960542,0
446406,3960542,0
446411,3960542,0
446416,3960542,0
446421,3960542,0
446426,3960542,0
446431,3960542,0
446436,3960542,0
